proprietary_name,ndc_package_code,strength,dosage_form,route,appl_no,labeler_name,product_ndc,nonproprietary_name,substance_name,product_type_name,start_marketing_date,end_marketing_date,market_category,package_description,pharm_class,dea,sample_package,listing_record_certified_through,ndc,drug_name,bup_strength_clean
Nucynta,24510-174-01,150 mg/1,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA200533,"Collegium Pharmaceutical, Inc.",24510-174,tapentadol hydrochloride,TAPENTADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/19/2019,N/A,NDA,"10 BLISTER PACK in 1 CARTON (24510-174-01)  / 10 TABLET, FILM COATED, EXTENDED RELEASE in 1 BLISTER PACK","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,24510017401,Tapentadol,150
Nucynta,24510-174-60,150 mg/1,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA200533,"Collegium Pharmaceutical, Inc.",24510-174,tapentadol hydrochloride,TAPENTADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/19/2019,N/A,NDA,"60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (24510-174-60)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,24510017460,Tapentadol,150
Nucynta,24510-232-01,200 mg/1,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA200533,"Collegium Pharmaceutical, Inc.",24510-232,tapentadol hydrochloride,TAPENTADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/19/2019,N/A,NDA,"10 BLISTER PACK in 1 CARTON (24510-232-01)  / 10 TABLET, FILM COATED, EXTENDED RELEASE in 1 BLISTER PACK","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,24510023201,Tapentadol,200
Nucynta,24510-232-60,200 mg/1,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA200533,"Collegium Pharmaceutical, Inc.",24510-232,tapentadol hydrochloride,TAPENTADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/19/2019,N/A,NDA,"60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (24510-232-60)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,24510023260,Tapentadol,200
Nucynta,24510-291-01,250 mg/1,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA200533,"Collegium Pharmaceutical, Inc.",24510-291,tapentadol hydrochloride,TAPENTADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/19/2019,N/A,NDA,"10 BLISTER PACK in 1 CARTON (24510-291-01)  / 10 TABLET, FILM COATED, EXTENDED RELEASE in 1 BLISTER PACK","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,24510029101,Tapentadol,250
Nucynta,24510-291-60,250 mg/1,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA200533,"Collegium Pharmaceutical, Inc.",24510-291,tapentadol hydrochloride,TAPENTADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/19/2019,N/A,NDA,"60 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (24510-291-60)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,24510029160,Tapentadol,250
ConZip,68025-071-30,100 mg/1,"CAPSULE, EXTENDED RELEASE",ORAL,NDA022370,"Vertical Pharmaceuticals, LLC",68025-071,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/20/2011,N/A,NDA,"30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (68025-071-30)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,68025007130,Tramadol,100
ConZip,68025-072-30,200 mg/1,"CAPSULE, EXTENDED RELEASE",ORAL,NDA022370,"Vertical Pharmaceuticals, LLC",68025-072,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/20/2011,N/A,NDA,"30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (68025-072-30)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,68025007230,Tramadol,200
ConZip,68025-073-30,300 mg/1,"CAPSULE, EXTENDED RELEASE",ORAL,NDA022370,"Vertical Pharmaceuticals, LLC",68025-073,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/20/2011,N/A,NDA,"30 CAPSULE, EXTENDED RELEASE in 1 BOTTLE, PLASTIC (68025-073-30)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,68025007330,Tramadol,300
QDOLO,71511-301-16,5 mg/mL,SOLUTION,ORAL,NDA214044,"Athena Bioscience, LLC",71511-301,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/11/2020,N/A,NDA,473 mL in 1 BOTTLE (71511-301-16),"Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,71511030116,Tramadol,5
SEGLENTIS,66869-564-90,"56 mg/1,                         44  mg/1",TABLET,ORAL,NDA213426,"Kowa Pharmaceuticals America, Inc.",66869-564,celecoxib and tramadol hydrochloride,CELECOXIB;  TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,01/01/2022,N/A,NDA,"1 BOTTLE, PLASTIC in 1 CARTON (66869-564-90)  / 90 TABLET in 1 BOTTLE, PLASTIC","Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Full Opioid Agonists [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC]",CIV,No,12/31/2023,66869056490,Tramadol,56
SEGLENTIS,66869-564-30,"56 mg/1,                         44  mg/1",TABLET,ORAL,NDA213426,"Kowa Pharmaceuticals America, Inc.",66869-564,celecoxib and tramadol hydrochloride,CELECOXIB;  TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,01/01/2022,N/A,NDA,"1 BOTTLE, PLASTIC in 1 CARTON (66869-564-30)  / 30 TABLET in 1 BOTTLE, PLASTIC","Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Full Opioid Agonists [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC]",CIV,No,12/31/2023,66869056430,Tramadol,56
SEGLENTIS,66869-564-35,"56 mg/1,                         44  mg/1",TABLET,ORAL,NDA213426,"Kowa Pharmaceuticals America, Inc.",66869-564,celecoxib and tramadol hydrochloride,CELECOXIB;  TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/01/2022,N/A,NDA,"35 TABLET in 1 BOTTLE, PLASTIC (66869-564-35)","Anti-Inflammatory Agents,  Non-Steroidal [CS],  Cyclooxygenase Inhibitors [MoA],  Full Opioid Agonists [MoA],  Nonsteroidal Anti-inflammatory Drug [EPC],  Opioid Agonist [EPC]",CIV,No,12/31/2023,66869056435,Tramadol,56
Tramadol Acetaminophen (U),61919-335-60, , , , ,Direct Rx, , , , , ,N/A, , ,N/A,N/A,N/A, ,61919033560,Tramadol,NA
Tramadol Acetaminophen (U),61919-335-30, , , , ,Direct Rx, , , , , ,N/A, , ,N/A,N/A,N/A, ,61919033530,Tramadol,NA
Tramadol Acetaminophen (U),61919-335-72, , , , ,Direct Rx, , , , , ,N/A, , ,N/A,N/A,N/A, ,61919033572,Tramadol,NA
Tramadol HCL,80425-0312-1,300 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA200503,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0312,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/07/2023,N/A,ANDA,"30 TABLET, EXTENDED RELEASE in 1 BOTTLE (80425-0312-1)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2024,80425031201,Tramadol,300
Tramadol HCL,80425-0312-2,300 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA200503,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0312,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/07/2023,N/A,ANDA,"60 TABLET, EXTENDED RELEASE in 1 BOTTLE (80425-0312-2)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2024,80425031202,Tramadol,300
Tramadol HCL,80425-0312-3,300 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA200503,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0312,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/07/2023,N/A,ANDA,"90 TABLET, EXTENDED RELEASE in 1 BOTTLE (80425-0312-3)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2024,80425031203,Tramadol,300
Tramadol HCL,80425-0108-1,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA200503,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0108,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,08/19/2014,N/A,ANDA,"30 TABLET, EXTENDED RELEASE in 1 BOTTLE (80425-0108-1)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425010801,Tramadol,100
Tramadol HCL,80425-0058-1,50 mg/1,TABLET,ORAL,ANDA075964,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0058,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,06/22/2002,N/A,ANDA,30 TABLET in 1 BOTTLE (80425-0058-1),"Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2024,80425005801,Tramadol,50
Tramadol HCL,80425-0141-2,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0141,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/12/2011,N/A,ANDA,"60 TABLET, EXTENDED RELEASE in 1 BOTTLE (80425-0141-2)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425014102,Tramadol,100
Tramadol HCL,80425-0141-1,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0141,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/12/2011,N/A,ANDA,"30 TABLET, EXTENDED RELEASE in 1 BOTTLE (80425-0141-1)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425014101,Tramadol,100
Tramadol HCL,80425-0108-2,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA200503,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0108,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,08/19/2014,N/A,ANDA,"60 TABLET, EXTENDED RELEASE in 1 BOTTLE (80425-0108-2)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425010802,Tramadol,100
Tramadol HCL,80425-0127-1,200 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA091607,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0127,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/30/2011,N/A,ANDA,"30 TABLET, EXTENDED RELEASE in 1 BOTTLE (80425-0127-1)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425012701,Tramadol,200
Tramadol HCL,80425-0159-2,50 mg/1,TABLET,ORAL,ANDA075964,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0159,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,06/22/2002,N/A,ANDA,30 TABLET in 1 BOTTLE (80425-0159-2),"Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425015902,Tramadol,50
Tramadol HCL,80425-0159-3,50 mg/1,TABLET,ORAL,ANDA075964,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0159,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,06/22/2002,N/A,ANDA,60 TABLET in 1 BOTTLE (80425-0159-3),"Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425015903,Tramadol,50
Tramadol HCL,80425-0159-4,50 mg/1,TABLET,ORAL,ANDA075964,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0159,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,06/22/2002,N/A,ANDA,90 TABLET in 1 BOTTLE (80425-0159-4),"Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425015904,Tramadol,50
Tramadol HCL,80425-0159-5,50 mg/1,TABLET,ORAL,ANDA075964,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0159,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,06/22/2002,N/A,ANDA,120 TABLET in 1 BOTTLE (80425-0159-5),"Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425015905,Tramadol,50
Tramadol HCL,80425-0057-1,50 mg/1,"TABLET, COATED",ORAL,ANDA076003,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0057,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,11/15/2010,N/A,ANDA,"30 TABLET, COATED in 1 BOTTLE (80425-0057-1)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425005701,Tramadol,50
Tramadol HCL,80425-0057-2,50 mg/1,"TABLET, COATED",ORAL,ANDA076003,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0057,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,11/15/2010,N/A,ANDA,"60 TABLET, COATED in 1 BOTTLE (80425-0057-2)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425005702,Tramadol,50
Tramadol HCL,80425-0057-3,50 mg/1,"TABLET, COATED",ORAL,ANDA076003,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0057,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,11/15/2010,N/A,ANDA,"90 TABLET, COATED in 1 BOTTLE (80425-0057-3)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425005703,Tramadol,50
Tramadol HCL,80425-0057-4,50 mg/1,"TABLET, COATED",ORAL,ANDA076003,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0057,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,11/15/2010,N/A,ANDA,"15 TABLET, COATED in 1 BOTTLE (80425-0057-4)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425005704,Tramadol,50
Tramadol HCL,80425-0159-1,50 mg/1,TABLET,ORAL,ANDA075964,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0159,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,06/22/2002,N/A,ANDA,15 TABLET in 1 BOTTLE (80425-0159-1),"Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425015901,Tramadol,50
Tramadol HCL,80425-0127-2,200 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA091607,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0127,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/30/2011,N/A,ANDA,"60 TABLET, EXTENDED RELEASE in 1 BOTTLE (80425-0127-2)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425012702,Tramadol,200
TRAMADOL HCL,61919-818-30,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA200503,DIRECT RX,61919-818,TRAMADOL HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,05/03/2019,N/A,ANDA,"30 TABLET, EXTENDED RELEASE in 1 BOTTLE (61919-818-30)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2024,61919081830,Tramadol,100
TRAMADOL HCL,61919-818-60,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA200503,DIRECT RX,61919-818,TRAMADOL HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,05/03/2019,N/A,ANDA,"60 TABLET, EXTENDED RELEASE in 1 BOTTLE (61919-818-60)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2024,61919081860,Tramadol,100
Tramadol HCL,80425-0159-6,50 mg/1,TABLET,ORAL,ANDA075964,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0159,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,06/22/2002,N/A,ANDA,40 TABLET in 1 BOTTLE (80425-0159-6),"Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425015906,Tramadol,50
Tramadol HCL,80425-0136-2,200 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA200503,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0136,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,08/19/2014,N/A,ANDA,"60 TABLET, EXTENDED RELEASE in 1 BOTTLE (80425-0136-2)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425013602,Tramadol,200
Tramadol HCL,80425-0058-2,50 mg/1,TABLET,ORAL,ANDA075964,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0058,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,06/22/2002,N/A,ANDA,60 TABLET in 1 BOTTLE (80425-0058-2),"Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2024,80425005802,Tramadol,50
Tramadol HCL,80425-0057-5,50 mg/1,"TABLET, COATED",ORAL,ANDA076003,"Advanced Rx Pharmacy of Tennessee, LLC",80425-0057,Tramadol HCL,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,11/15/2010,N/A,ANDA,"120 TABLET, COATED in 1 BOTTLE (80425-0057-5)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,80425005705,Tramadol,50
tramadol hydrochloride,71093-119-05,50 mg/1,TABLET,ORAL,ANDA202075,"ACI Healthcare USA, Inc.",71093-119,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/04/2022,N/A,ANDA,500 TABLET in 1 PACKAGE (71093-119-05),"Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,71093011905,Tramadol,50
TRAMADOL HYDROCHLORIDE,47335-531-18,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA091607,"Sun Pharmaceutical Industries, Inc.",47335-531,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/30/2011,N/A,ANDA,"1000 TABLET, EXTENDED RELEASE in 1 BOTTLE (47335-531-18)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,47335053118,Tramadol,100
TRAMADOL HYDROCHLORIDE,47335-533-18,200 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA091607,"Sun Pharmaceutical Industries, Inc.",47335-533,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/30/2011,N/A,ANDA,"1000 TABLET, EXTENDED RELEASE in 1 BOTTLE (47335-533-18)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,47335053318,Tramadol,200
TRAMADOL HYDROCHLORIDE,47335-537-18,300 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA091607,"Sun Pharmaceutical Industries, Inc.",47335-537,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/30/2011,N/A,ANDA,"1000 TABLET, EXTENDED RELEASE in 1 BOTTLE (47335-537-18)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,47335053718,Tramadol,300
TRAMADOL HYDROCHLORIDE,61919-893-60,200 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,DIRECT RX,61919-893,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,01/01/2014,N/A,ANDA,"60 TABLET, EXTENDED RELEASE in 1 BOTTLE (61919-893-60)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2024,61919089360,Tramadol,200
Tramadol Hydrochloride,72888-080-00,50 mg/1,"TABLET, COATED",ORAL,ANDA208708,Advagen Pharma Limited,72888-080,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/22/2021,N/A,ANDA,"1000 TABLET, COATED in 1 BOTTLE (72888-080-00)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,72888008000,Tramadol,50
Tramadol Hydrochloride,72888-080-01,50 mg/1,"TABLET, COATED",ORAL,ANDA208708,Advagen Pharma Limited,72888-080,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/22/2021,N/A,ANDA,"100 TABLET, COATED in 1 BOTTLE (72888-080-01)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,72888008001,Tramadol,50
Tramadol Hydrochloride,72888-080-05,50 mg/1,"TABLET, COATED",ORAL,ANDA208708,Advagen Pharma Limited,72888-080,Tramadol Hydrochloride,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/22/2021,N/A,ANDA,"500 TABLET, COATED in 1 BOTTLE (72888-080-05)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,72888008005,Tramadol,50
TRAMADOL HYDROCHLORIDE,83008-009-30,200 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA200503,"Quality Care Products, LLC",83008-009,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/03/2023,N/A,ANDA,"30 TABLET, EXTENDED RELEASE in 1 BOTTLE (83008-009-30)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2024,83008000930,Tramadol,200
TRAMADOL HYDROCHLORIDE,71335-1675-1,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,Bryant Ranch Prepack,71335-1675,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,07/23/2020,N/A,ANDA,"30 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-1675-1)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,71335167501,Tramadol,100
TRAMADOL HYDROCHLORIDE,71335-1675-2,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,Bryant Ranch Prepack,71335-1675,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,07/22/2020,N/A,ANDA,"60 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-1675-2)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,71335167502,Tramadol,100
TRAMADOL HYDROCHLORIDE,71335-1675-3,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,Bryant Ranch Prepack,71335-1675,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,08/10/2020,N/A,ANDA,"90 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-1675-3)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,71335167503,Tramadol,100
TRAMADOL HYDROCHLORIDE,71335-1675-4,100 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,Bryant Ranch Prepack,71335-1675,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/15/2022,N/A,ANDA,"120 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-1675-4)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,71335167504,Tramadol,100
TRAMADOL HYDROCHLORIDE,71335-1676-1,200 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,Bryant Ranch Prepack,71335-1676,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,07/10/2020,N/A,ANDA,"30 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-1676-1)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,71335167601,Tramadol,200
TRAMADOL HYDROCHLORIDE,71335-1676-2,200 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,Bryant Ranch Prepack,71335-1676,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,07/08/2020,N/A,ANDA,"60 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-1676-2)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,71335167602,Tramadol,200
TRAMADOL HYDROCHLORIDE,71335-1676-3,200 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,Bryant Ranch Prepack,71335-1676,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,08/13/2020,N/A,ANDA,"90 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-1676-3)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,71335167603,Tramadol,200
TRAMADOL HYDROCHLORIDE,71335-1676-4,200 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA201384,Bryant Ranch Prepack,71335-1676,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/14/2022,N/A,ANDA,"120 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-1676-4)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2023,71335167604,Tramadol,200
TRAMADOL HYDROCHLORIDE,71335-9670-1,300 mg/1,"TABLET, EXTENDED RELEASE",ORAL,ANDA200503,Bryant Ranch Prepack,71335-9670,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/27/2023,N/A,ANDA,"30 TABLET, EXTENDED RELEASE in 1 BOTTLE (71335-9670-1)","Full Opioid Agonists [MoA],  Opioid Agonist [EPC]",CIV,No,12/31/2024,71335967001,Tramadol,300
